,text,label,path,chunk_pos,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,prob,stratum,ground_truth,note
824,Germany agrees to axe Nord Stream 2 if Russia invades Ukraine,0,,,,,,,,,,,,,0.8920974,80-90%,,
825,Which laws and incentives will effectively destroy every form of monopoly out there and promote free market competition?,1,,,,,,,,,,,,,0.8088693,80-90%,,
826,Market Socialism vs Capitalism Debate,1,,,,,,,,,,,,,0.84408873,80-90%,,
827,"If Canada-style truck protest clogs roads and bridges here, Biden knows how to stop it",0,,,,,,,,,,,,,0.86629504,80-90%,,
828,Looks like Former Trumpist Tom Brady got Fed Up with Trumps “Big Lie”,0,,,,,,,,,,,,,0.86519265,80-90%,,
829,Ted Cruz Says Trump's Spying Talk Might Prove to Be True,1,,,,,,,,,,,,,0.8798038,80-90%,,
830,Eyeroll: MSNBC Guest's Take on True Meaning Behind 'Make America Great Again' Will Make You Laugh,1,,,,,,,,,,,,,0.89192784,80-90%,,
831,President Biden not tough enough on Russia,1,,,,,,,,,,,,,0.877827,80-90%,,
832,Conservative Radio Host Who Downplayed COVID Vaccines Is on an Oxygen Machine,0,,,,,,,,,,,,,0.87664855,80-90%,,
833,Are Libertarianism and Conservatism Reconcilable,1,,,,,,,,,,,,,0.888481,80-90%,,
834,Tucker Carlson: How long until Canadian-style tyranny comes to America?,1,,,,,,,,,,,,,0.83840686,80-90%,,
835,Swedish PM Says No to Ukrainian Refugees,1,,,,,,,,,,,,,0.8763987,80-90%,,
836,"""I'm a capitalist. I believe in capitalism. But capitalism only works if you have safety nets to deal with people who are naturally left behind and brutalized by it."" Thomas Friedman",1,,,,,,,,,,,,,0.8418229,80-90%,,
837,Keynes warned the world against using economic sanctions. His alternative is worth considering | Nicholas Mulder,0,,,,,,,,,,,,,0.8470673,80-90%,,
838,Trump: We’ll Have ‘Third’ Win In 2024,1,,,,,,,,,,,,,0.87514126,80-90%,,
839,But..but..China is so evil......in the meantime intel begs them to allowed their crappie chips to stay.....,1,,,,,,,,,,,,,0.80870736,80-90%,,
840,"How Centralized Exchanges Intend to Devastate You, And The Solution",1,,,,,,,,,,,,,0.8047548,80-90%,,
841,Political Liquidation | The Libertarian Ideal,1,,,,,,,,,,,,,0.8396541,80-90%,,
842,NSA Whistleblower Edward Snowden to Headline Free State Project’s Liberty Forum,1,,,,,,,,,,,,,0.88721836,80-90%,,
843,"Show me on the graph where ""unregulated"" capitalism hurt you",1,,,,,,,,,,,,,0.8322175,80-90%,,
844,"‘PUTIN HASN’T CHANGED, AMERICAN LEADERSHIP HAS’: Pompeo Blasts Biden as ‘Weak, Unclear, Unstable’",1,,,,,,,,,,,,,0.8999316,80-90%,,
845,Boycott Russia is perfectly Libertarian-style free speech. Is it also “cancel culture”?,1,,,,,,,,,,,,,0.8917858,80-90%,,
846,Wyoming Voters Have One Question for Trump hating Liz Cheney,1,,,,,,,,,,,,,0.8232689,80-90%,,
847,Check out my voluntaryist minecraft server (virtual voluntaryist society),1,,,,,,,,,,,,,0.84286034,80-90%,,
848,Trump Was Right About Germany and NATO. Their Latest Move Proves It.,1,,,,,,,,,,,,,0.80847025,80-90%,,
849,"""Our position should not be on how to eliminate the competition at all expenses, but we should focus on what we're going to do in order to make sure that Americans turn to the road of prosperity with the trajectory of capitalism, because making a profit is not an evil."" Tim Scott",1,,,,,,,,,,,,,0.81542873,80-90%,,
850,"""All Hell Would Break Loose"" Trump Slams Mainstream Media Covering For Clinton",1,,,,,,,,,,,,,0.8854298,80-90%,,
851,"Russia invades, but there are no good guys in the Ukraine war",0,,,,,,,,,,,,,0.89345807,80-90%,,
852,"Capitalists, government and the free market",1,,,,,,,,,,,,,0.8953068,80-90%,,
853,"""Liberstad"" Seeks To Establish Norway's First Private City",1,,,,,,,,,,,,,0.82493246,80-90%,,
854,Nancy Pelosi Tries To Rebrand Joe Biden’s Failures Over “Build Back Better”,1,,,,,,,,,,,,,0.85795075,80-90%,,
855,Report reveals NATO warplanes constantly provoke Russian Air Force,0,,,,,,,,,,,,,0.8782849,80-90%,,
856,"""The principles of wealth creation transcend time, people and place. Governments which deliberately subvert them by denouncing God, smothering faith, destroying freedom, and confiscating wealth have impoverished their people."" Ronald Reagan Speech, June 22, 1983",1,,,,,,,,,,,,,0.8131041,80-90%,,
857,Capitalism will be the death of us,0,,,,,,,,,,,,,0.81463826,80-90%,,
858,"Hey guys, why do so many people (mostly young people) love to hate on capitalism",1,,,,,,,,,,,,,0.80414885,80-90%,,
859,"Voters doubt Biden on all fronts, NewsNation poll shows",1,,,,,,,,,,,,,0.8606837,80-90%,,
860,"“Laissez-faire capitalism is the only social system based on the recognition of individual rights and, therefore, the only system that bans force from social relationships.” Ayn Rand",1,,,,,,,,,,,,,0.841186,80-90%,,
861,Give me your best elevator pitch for libertarianism.,1,,,,,,,,,,,,,0.8999005,80-90%,,
862,Florida Sues Biden Administration Over ‘Free Reign’ Illegal Immigration Program,1,,,,,,,,,,,,,0.8968351,80-90%,,
863,"Everybody's gotta go sometime - 13 Ukrainians telling a Russian warship to ""Go fuck yourself"" is about as bad ass as I've seen - God Bless these guys.",1,,,,,,,,,,,,,0.89846987,80-90%,,
864,Trump commanded respect and Putin knew it.,1,,,,,,,,,,,,,0.8479691,80-90%,,
865,"Crypto Lender BlockFi Fined $100M By US SEC, 32 States",1,,,,,,,,,,,,,0.83714134,80-90%,,
866,Russia-Ukraine crisis: Biden's twin failures on energy and foreign policy gave Putin tools to invade,1,,,,,,,,,,,,,0.8743958,80-90%,,
867,"US puts 8,500 troops on heightened alert amid Russia tension",0,,,,,,,,,,,,,0.8481243,80-90%,,
868,"Commentary on ""Government Explained"": The Answer to the Problem of Government Is the Lord Jesus Christ",1,,,,,,,,,,,,,0.8815371,80-90%,,
869,"Mike Pompeo says the Trump administration was 'pretty competent' compared to Biden: 'I remember we were the barbarians, we were the rubes'",1,,,,,,,,,,,,,0.85075074,80-90%,,
870,"Unlike sports, you can sign up to change the outcome. Ukraine is accepting anyone how can hold a gun, US gives you free college & healthcare on top of ""simply serving your country.""",0,,,,,,,,,,,,,0.869301,80-90%,,
871,"Cash will always be King and this is why the Central Bankers will never stop their war on physical currency. The end game is to eliminate untraceable, untaxable, truly private transactions.",1,,,,,,,,,,,,,0.8766139,80-90%,,
872,Trump's Words as Strong as Ever at CPAC,1,,,,,,,,,,,,,0.8602765,80-90%,,
873,Pure Capitalism simulated in a video game.,1,,,,,,,,,,,,,0.85960525,80-90%,,
874,Unknown Facts About the 'Top 1%' | Thomas Sowell,1,,,,,,,,,,,,,0.8108991,80-90%,,
875,Part 3 of my economics existential crisis after reading Steve Keen: are markets actually efficient ? A question about the ECP and SMD,0,,,,,,,,,,,,,0.8330008,80-90%,,
876,Putin was escalating the situation with “dangerous rhetoric.”,1,,,,,,,,,,,,,0.87111896,80-90%,,
877,Republicans Blame Biden for Pandemic’s Persistence,0,,,,,,,,,,,,,0.8670183,80-90%,,
878,Ukraine’s Donbas Already Another Country,1,,,,,,,,,,,,,0.8188452,80-90%,,
879,"Trump wins CPAC straw poll, revs up campaign speculation amid Biden polling collapse",1,,,,,,,,,,,,,0.8116007,80-90%,,
880,"Voters doubt Biden on all fronts, NewsNation poll show",1,,,,,,,,,,,,,0.8641708,80-90%,,
881,Why are markets more desirable than a gift economy?,1,,,,,,,,,,,,,0.8834041,80-90%,,
882,"""Inflation is as violent as a mugger, as frightening as an armed robber and as deadly as a hit man."" Ronald Reagan",1,,,,,,,,,,,,,0.8602001,80-90%,,
883,MyPillow Guy’s Bizarre New Lawsuit Invokes Sci-Fi and RICO,0,,,,,,,,,,,,,0.84513366,80-90%,,
884,"Fellow libertarians, what common libertarian view do you disagree with?",1,,,,,,,,,,,,,0.8935181,80-90%,,
885,Reese from Malcolm in the Middle is actually a master in Keynesian economics,1,,,,,,,,,,,,,0.8615015,80-90%,,
886,"To say ""socialism has never worked"" is just as silly as saying ""capitalism has never worked""",0,,,,,,,,,,,,,0.8883109,80-90%,,
887,"Biden vows to ""rally the world"" against Russia if Ukraine is invaded",0,,,,,,,,,,,,,0.88917834,80-90%,,
888,Biden gets no reprieve from bad poll numbers,1,,,,,,,,,,,,,0.82309717,80-90%,,
889,Trump's Truth Social App Launches on Apple's App Store on Presidents’ Day Holiday,1,,,,,,,,,,,,,0.8500062,80-90%,,
890,'I've got morons on my team': Romney blasts fellow GOP members for attending White nationalist event and supporting Putin,0,,,,,,,,,,,,,0.8816944,80-90%,,
891,If Anarcho-Capitalism is so great and will occur spontaneously...,1,,,,,,,,,,,,,0.8786435,80-90%,,
892,Patreon suspends page for Ukrainian army donations,1,,,,,,,,,,,,,0.81877875,80-90%,,
893,The GOP Knows Biden’s SCOTUS Pick Is Perfect,0,,,,,,,,,,,,,0.8727606,80-90%,,
894,"Goldman raises inflation outlook, sees 11 rate hikes through 2023",1,,,,,,,,,,,,,0.85644734,80-90%,,
895,Am new to this Libertarian thing and i have a question. If libertarians are so against america involvement in other countries and overseas than how can we expect america to be number 1 if we’re not involved nor influncing nothin(just a simple question),1,,,,,,,,,,,,,0.816651,80-90%,,
896,"'Back to the Middle': New CNN Boss Wants 'Hard News,' Not 'Red-Hot Liberal Opining'",1,,,,,,,,,,,,,0.8610589,80-90%,,
897,Liberty Lover's script for the funniest sketch show EVER!!!,1,,,,,,,,,,,,,0.80983156,80-90%,,
898,How do you keep the internet uncensored in an anarchocapitalist society?,1,,,,,,,,,,,,,0.8447733,80-90%,,
899,Leaked document shows Russia is preparing for 'a massive medical emergency' of Ukraine war casualties,1,,,,,,,,,,,,,0.8406,80-90%,,
900,"Problem Is Not That Putin Is Smart, But Our Leaders Are So Dumb. by Trump",1,,,,,,,,,,,,,0.9067292,90-100%,,
901,Putin Wouldn't Attack Ukraine Under My Father: Donald Trump Jr. 🔥,1,,,,,,,,,,,,,0.9450661,90-100%,,
902,FDA: Milk is not Milk • r/CenterLibertarians,1,,,,,,,,,,,,,0.9036456,90-100%,,
903,Video Captures Group Of Ukrainians Kneeling And Praying As Russia Bombs Their Country,1,,,,,,,,,,,,,0.9483323,90-100%,,
904,Old Images of Ukraine President Zelenskyy Viral Amid Russian Attack,1,,,,,,,,,,,,,0.9182043,90-100%,,
905,'The Dollars Have Run Out': Russians Crowd ATMs As Sanctions Take Effect,1,,,,,,,,,,,,,0.94615644,90-100%,,
906,"Mike Pence calls on Biden to hit Russia harder, restart Keystone Pipeline: 'Putin only understands strength'",1,,,,,,,,,,,,,0.9380917,90-100%,,
907,Biden on Ukraine situation: 'Things could go crazy quickly',0,,,,,,,,,,,,,0.932979,90-100%,,
908,Why Libertarianism Is So Dangerous,1,,,,,,,,,,,,,0.92466146,90-100%,,
909,"Pentagon Official: Putin’s Escalation Of Nuclear Warning Is Valid, But America Can Defend",1,,,,,,,,,,,,,0.94007194,90-100%,,
910,Trump blasts Biden over Putin's invasion of Ukraine,1,,,,,,,,,,,,,0.932417,90-100%,,
911,"The Crazy Left Blames Trump, Americans for Canada’s ‘Freedom Convoy’",1,,,,,,,,,,,,,0.9311856,90-100%,,
912,Republicans Claim Putin Wouldn’t Have Invaded Ukraine Under a Beefy Piece of Man Meat Like Trump,0,,,,,,,,,,,,,0.94965386,90-100%,,
913,Only Anti-Capitalism Can Save the Planet,0,,,,,,,,,,,,,0.92607594,90-100%,,
914,Economic Freedom of the World,1,,,,,,,,,,,,,0.9051766,90-100%,,
915,"Why Anarcho-Capitalist Private Police Would Be A Disaster -- Some interesting arguments, curious about what you guys are thinking?",1,,,,,,,,,,,,,0.9135914,90-100%,,
916,"‘I Don’t Get It, Jake’: Former Trump Chief-of-Staff Expresses ‘Disbelief’ at Republican Praise of Putin",1,,,,,,,,,,,,,0.9198535,90-100%,,
917,"Germany refuses to cut off Putin's single largest income source, the Nord Stream I pipeline, currently delivering 1.9 trillion cuft. of gas. Instead, Germany will delay the addition of 2 trillion cuft of gas imports via Nord Stream II (Putin's yet to be opened pipeline).",1,,,,,,,,,,,,,0.9069818,90-100%,,
918,Watch: Russian Helicopters Attack Ukrainian Military Airport,1,,,,,,,,,,,,,0.93006283,90-100%,,
919,Elon Musk tells Biden the Tesla Model 3 is most manufactured US car,1,,,,,,,,,,,,,0.91283286,90-100%,,
920,By now everyone has heard that Russia is invading Ukraine. This is our opportunity!,1,,,,,,,,,,,,,0.91396606,90-100%,,
921,Is Putin’s End Game To Make Biden Look Stupid?,1,,,,,,,,,,,,,0.9394286,90-100%,,
922,"Biden Admin Quietly Delays, Stops Oil And Gas Leasing After Legal Defeat",1,,,,,,,,,,,,,0.9220885,90-100%,,
923,FLASHBACK: Trump Ripped Germany’s Cozy Relationship With Russia To The NATO General Secretary’s Face,1,,,,,,,,,,,,,0.9063538,90-100%,,
924,Elon Musk Says Joe Biden Is a ‘Damp Sock Puppet’ After Not Being Invited to Business Summit,0,,,,,,,,,,,,,0.9416407,90-100%,,
925,"Biden Weighing Support For Expelling Russia From SWIFT, Russia Says It Would Be ""Act Of War""",1,,,,,,,,,,,,,0.9382874,90-100%,,
926,"DSA blames Ukraine War on ""American Imperialism"" and calls for them to withdraw from NATO",0,,,,,,,,,,,,,0.919279,90-100%,,
927,Early Signs that Russia Has Bitten Off More Than It Can Chew in Ukraine,1,,,,,,,,,,,,,0.9121373,90-100%,,
928,How are you a libertarian supporting the actions of the Canadian government?,1,,,,,,,,,,,,,0.93133086,90-100%,,
929,An Educational Cartoon explaining Free Trade,1,,,,,,,,,,,,,0.9121951,90-100%,,
930,Report: Tow-Truck Drivers Could Face Arrest For Refusing To Help Clear Canadian Freedom Convoy,1,,,,,,,,,,,,,0.9313939,90-100%,,
931,"Scalise: Biden Doesn't Support the Ukrainians, 'He's Handed Putin the Checkbook' on Energy",1,,,,,,,,,,,,,0.9559975,90-100%,,
932,“He’s Probably Sleeping Right Now”: Trump Slams Biden’s Slow Response to Russian Attack,1,,,,,,,,,,,,,0.92211354,90-100%,,
933,"Canada News: Canada Initiates Emergency Act, Expanding Measures to End Protests - The New York Times",1,,,,,,,,,,,,,0.92746055,90-100%,,
934,What Do Free Markets Advocates Think About Bitcoin?,1,,,,,,,,,,,,,0.9326325,90-100%,,
935,"I just shared this over at r/Anarcho_Capitalism and thought it belonged here, too.",1,,,,,,,,,,,,,0.90828776,90-100%,,
936,These Are the American Right-Wingers Covering for Putin as Russia Invades Ukraine,0,,,,,,,,,,,,,0.90150213,90-100%,,
937,Bernie Sanders scolds Trump over Putin praise: 'Outrageous',1,,,,,,,,,,,,,0.92256504,90-100%,,
938,POLL: Majority Of Republicans Say They Won't Vote For Any Candidate Who Claims Biden Won 'Fair And Square',1,,,,,,,,,,,,,0.9036708,90-100%,,
939,President Biden heads to Delaware as war rages in Ukraine,1,,,,,,,,,,,,,0.9000808,90-100%,,
940,Why Putin's '£15BILLION-a-day' invasion is NOT going to plan,1,,,,,,,,,,,,,0.95086443,90-100%,,
941,Elon Musk takes aim at President Biden after he fails to mention Tesla during State of the Union,1,,,,,,,,,,,,,0.9252642,90-100%,,
942,'I Remember WMDs in Iraq': Reporter Calls Out US Official on Russian Intel Claims,0,,,,,,,,,,,,,0.9331419,90-100%,,
943,You Ain't Seen Nothing Yet: Trump Scores Colossal Victory Over Big Tech on Day 1 of Truth Social,1,,,,,,,,,,,,,0.901432,90-100%,,
944,"LIVE: Biden To Provide Updates On Russia, Ukraine At 1 PM EST.",1,,,,,,,,,,,,,0.934227,90-100%,,
945,Capitalism vs. Free-Market: At what point are they different?,1,,,,,,,,,,,,,0.9271468,90-100%,,
946,Trump angrily claims the media is lying about his repeated public praise of Putin,0,,,,,,,,,,,,,0.91126686,90-100%,,
947,How successful can an Anarchocapitalist Lawyer be?,1,,,,,,,,,,,,,0.90442073,90-100%,,
948,Biden says ahead of State of the Union that unity of NATO and the West gives US power to impose consequences on Putin,0,,,,,,,,,,,,,0.90136546,90-100%,,
949,Gov. Ron DeSantis Speaks Out on Trump Rumors,1,,,,,,,,,,,,,0.9056656,90-100%,,
950,Ukrainian TV tower taken out in Russian airstrike,1,,,,,,,,,,,,,0.9069506,90-100%,,
951,Donald Trump Says Putin is Smart and ‘Our Leaders Are Dumb’ in CPAC Speech,1,,,,,,,,,,,,,0.93809503,90-100%,,
952,"National Guard To Deploy Over US Freedom Truckers, Democrats SUPPORT Trudeau BRUTAL Purge Of Protest",1,,,,,,,,,,,,,0.93158126,90-100%,,
953,"Biden voters object to the Russian invasion of Ukraine, but thanks to Biden energy policies, they're funding it.",1,,,,,,,,,,,,,0.91075605,90-100%,,
954,Conservatives Blast California Democrat For Asking Saudis To Produce Oil Instead Of U.S.,1,,,,,,,,,,,,,0.9096774,90-100%,,
955,Putin asks parliament for right to use Russian military abroad,1,,,,,,,,,,,,,0.9200337,90-100%,,
956,Cryptocurrency Might be a Path to Authoritarianism,1,,,,,,,,,,,,,0.92964673,90-100%,,
957,Trump blasts Biden over Putin's invasion of Ukraine,1,,,,,,,,,,,,,0.9324171,90-100%,,
958,"Socialist accidentally admits ""capitalism"" is nothing else than a straw man",1,,,,,,,,,,,,,0.91181356,90-100%,,
959,"The Freedom Convoy Is Great, but Justin Trudeau Is Only the Surface of the Problem -- Justin Trudeau’s COVID regime is a symptom of a much deeper problem that transcends political parties.",1,,,,,,,,,,,,,0.9009132,90-100%,,
960,WATCH: The View's Joy Behar is DEVASTATED that Putin’s invasion of Ukraine may affect her vacation to Italy,1,,,,,,,,,,,,,0.93951833,90-100%,,
961,Governor Ron DeSantis Releases Scorching New Ad Guaranteed To Cause Another Fauci Meltdown,1,,,,,,,,,,,,,0.9325636,90-100%,,
962,"All Gas, No Breaks: 'Freedom Convoy' Inspires Similar Protests Worldwide (1min38s short)",1,,,,,,,,,,,,,0.92903084,90-100%,,
963,Majority of Americans say Putin would not have invaded Ukraine if Trump were president,1,,,,,,,,,,,,,0.93417525,90-100%,,
964,Macron Warns Putin: “NATO also has nukes”,1,,,,,,,,,,,,,0.9266535,90-100%,,
965,Poll: Large Majority Says Russia Would Not Have Invaded Under Trump,1,,,,,,,,,,,,,0.9289284,90-100%,,
966,Russia And China Might Collectively Challenge The Dollar's Reserve Status,1,,,,,,,,,,,,,0.93172884,90-100%,,
967,"Illegitimate Biden Regime denounces independent media as ""Russian propaganda""",1,,,,,,,,,,,,,0.9229812,90-100%,,
968,Grenell: This is what Trump just told me on Ukraine invasion,1,,,,,,,,,,,,,0.93203825,90-100%,,
969,An Introduction to Anarcho-Capitalism,1,,,,,,,,,,,,,0.9136896,90-100%,,
970,"Official Libertarian Party of New Hampshire Twitter: (meme in response to POTUS, thousands of likes) Russia: invaded another country. America: Only we get to do that!",1,,,,,,,,,,,,,0.9302129,90-100%,,
971,DeSantis gets rock star treatment at CPAC,1,,,,,,,,,,,,,0.9108332,90-100%,,
